1	4
2	8
3	14
4	19
5	26
6	30
7	35
8	40
9	44
10	50
11	55
12	60
13	67
14	73
15	79
16	83
17	88
18	93
19	98
20	105
21	110
22	115
23	120
24	126
25	130
26	135
27	139
28	146
29	151
30	155
31	160
32	166
33	171
34	175
35	180
36	186
37	191
38	196
39	200
40	207
41	212
42	217
43	221
44	227
45	232
46	237
47	242
48	246
49	251
50	255
51	259
52	264
53	269
54	275
55	280
56	286
57	290
58	295
59	301
60	305
61	310
62	316
63	320
64	325
65	331
66	336
67	341
68	345
69	351
70	356
71	361
72	366
73	371
74	376
75	382
76	387
77	392
78	398
79	403
80	407
81	411
82	416
83	420
84	425
85	433
86	438
87	443
88	449
89	454
90	458
91	463
92	467
93	474
94	478
95	485
96	489
97	495
98	500
99	505
100	510
101	514
102	518
103	524
104	528
105	533
106	538
107	543
108	547
109	553
110	558
111	563
112	567
113	571
114	576
115	580
116	586
117	591
118	596
119	603
120	608
121	613
122	619
123	624
124	629
125	636
126	641
127	646
128	651
129	656
130	660
131	664
132	669
133	674
134	678
135	683
136	688
137	693
138	698
139	703
140	708
141	713
142	718
143	723
144	728
145	735
146	739
147	746
148	751
149	756
150	762
151	767
152	771
153	775
154	779
155	785
156	789
157	794
158	801
159	806
160	812
161	818
162	824
163	828
164	834
165	854
166	861
167	866
168	872
169	877
170	882
171	888
172	895
173	900
174	905
175	909
176	914
177	919
178	924
179	929
180	934
181	938
182	944
183	948
184	954
185	958
186	963
187	968
188	973
189	978
190	984
191	990
192	995
193	999
194	1005
195	1009
196	1015
197	1020
198	1025
199	1030
200	1036
201	1041
202	1048
203	1054
204	1061
205	1067
206	1072
207	1080
208	1084
209	1089
210	1094
211	1100
212	1106
213	1111
214	1117
215	1123
216	1130
217	1135
218	1140
219	1145
220	1151
221	1157
222	1162
223	1169
224	1174
225	1180
226	1186
227	1191
228	1196
229	1200
230	1205
231	1210
232	1215
233	1220
234	1225
235	1230
236	1235
237	1242
238	1247
239	1252
240	1258
241	1263
242	1268
243	1273
244	1280
245	1285
246	1292
247	1297
248	1303
249	1310
250	1315
251	1321
252	1327
253	1332
254	1337
255	1342
256	1348
257	1354
258	1358
259	1364
260	1370
261	1375
262	1379
263	1386
264	1391
265	1398
266	1404
267	1410
268	1416
269	1422
270	1427
271	1431
272	1436
273	1441
274	1445
275	1451
276	1456
277	1462
278	1469
279	1474
280	1479
281	1484
282	1489
283	1493
284	1499
285	1503
286	1508
287	1515
288	1521
289	1526
290	1531
291	1535
292	1541
293	1546
294	1551
295	1556
296	1561
297	1567
298	1572
299	1578
300	1584
301	1590
302	1597
303	1602
304	1609
305	1614
306	1620
307	1625
308	1630
309	1636
310	1641
311	1647
312	1652
313	1657
314	1661
315	1667
316	1672
317	1678
318	1683
319	1688
320	1693
321	1698
322	1702
323	1706
324	1712
325	1717
326	1722
327	1727
328	1733
329	1737
330	1744
331	1749
332	1755
333	1761
334	1766
335	1773
336	1778
337	1784
338	1789
339	1794
340	1806
341	1812
342	1817
343	1823
344	1828
345	1834
346	1839
347	1844
348	1851
349	1857
350	1862
351	1879
352	1884
353	1889
354	1894
355	1899
356	1905
357	1911
358	1916
359	1922
360	1927
361	1932
362	1937
363	1945
364	1949
365	1955
366	1963
367	1969
368	1974
369	1981
370	1987
371	1992
372	1999
373	2004
374	2009
375	2015
376	2020
377	2027
378	2036
379	2045
380	2056
381	2062
382	2067
383	2073
384	2078
385	2084
386	2089
387	2095
388	2101
389	2106
390	2111
391	2116
392	2122
393	2128
394	2133
395	2137
396	2143
397	2149
398	2155
399	2160
400	2166
401	2170
402	2176
403	2182
404	2187
405	2194
406	2202
407	2207
408	2211
409	2216
410	2220
411	2225
412	2230
413	2235
414	2241
415	2246
416	2251
417	2257
418	2262
419	2268
420	2273
421	2279
422	2284
423	2290
424	2295
425	2301
426	2306
427	2312
428	2318
429	2323
430	2329
431	2334
432	2340
433	2347
434	2352
435	2358
436	2362
437	2367
438	2372
439	2378
440	2385
441	2391
442	2397
443	2403
444	2407
445	2413
446	2418
447	2423
448	2429
449	2435
450	2442
451	2447
452	2454
453	2460
454	2467
455	2472
456	2478
457	2483
458	2490
459	2496
460	2500
461	2507
462	2513
463	2519
464	2525
465	2531
466	2538
467	2546
468	2551
469	2557
470	2563
471	2569
472	2574
473	2579
474	2585
475	2591
476	2597
477	2602
478	2608
479	2612
480	2620
481	2625
482	2631
483	2636
484	2641
485	2646
486	2651
487	2656
488	2661
489	2666
490	2671
491	2677
492	2683
493	2689
494	2696
495	2701
496	2707
497	2713
498	2719
499	2737
500	2743
501	2747
502	2753
503	2758
504	2763
505	2769
506	2773
507	2780
508	2785
509	2790
510	2794
511	2801
512	2807
513	2814
514	2819
515	2824
516	2830
517	2836
518	2841
519	2846
520	2852
521	2857
522	2861
523	2867
524	2872
525	2877
526	2882
527	2888
528	2892
529	2899
530	2904
531	2910
532	2915
533	2922
534	2928
535	2933
536	2938
537	2943
538	2948
539	2955
540	2960
541	2966
542	2971
543	2976
544	2982
545	2987
546	2992
547	2997
548	3002
549	3007
550	3013
551	3020
552	3025
553	3030
554	3038
555	3044
556	3050
557	3054
558	3060
559	3066
560	3071
561	3075
562	3081
563	3086
564	3091
565	3096
566	3102
567	3107
568	3113
569	3118
570	3124
571	3129
572	3135
573	3140
574	3146
575	3151
576	3158
577	3163
578	3169
579	3174
580	3180
581	3185
582	3191
583	3197
584	3202
585	3207
586	3212
587	3217
588	3223
589	3228
590	3232
591	3238
592	3242
593	3248
594	3252
595	3257
596	3263
597	3267
598	3272
599	3279
600	3284
601	3289
602	3294
603	3300
604	3307
605	3313
606	3320
607	3327
608	3333
609	3339
610	3344
611	3349
612	3355
613	3360
614	3365
615	3370
616	3375
617	3380
618	3386
619	3392
620	3399
621	3404
622	3409
623	3415
624	3420
625	3425
626	3432
627	3438
628	3442
629	3448
630	3453
631	3461
632	3468
633	3473
634	3479
635	3484
636	3489
637	3494
638	3500
639	3506
640	3512
641	3517
642	3524
643	3528
644	3533
645	3539
646	3545
647	3551
